label	pair	defid	definition
	cuhh, cuzz	12096827	just another way of saying cuzz which is short for cousin meaning friend
	ttwfyu, someone	1868008	That's totally wack for yo', understand. An especially 1337 way of saying someone screwed up really bad
	agne, that	3740716	A hot chick. A way of saying that shit's cool. Another way of saying 'let's bang.'
	dilrod, someone	946994	a polite way of saying someone is a dildoo
	blasphemy, bullshit	2759653	a slang term for the word bullshit.
	nøb, noob	3429971	The word \"nøb\" is a danish entry for the word \"noob\", commonly used in online chat such as mIRC. A noob is an internet-slang for the word amateur, which is often used when a person is patronising another person .
	ipod, you	11949869	A way to say you have a phone to show off in front of your friends, even though is isn't as good as a phone.
	waddlescaggle, go	4534578	Uneducated way of saying go do whatever you want. Not really used for obvious reasons. Usually used by small children who play WoW and PS3 live and have only two friends.
	swagfag, swag	7081196	A person who gets their dressing inspiration from god forbidden rappers like Lil wayne, 2 chainz, Drake, & the list goes on. They think these rappers are intelligent & can dress themselves. When in all reality, they all like stupid as fuck.Swagfags go around blasting Lil wayne in their cars, iphones, computers, everywhere. & you'll know its Lil wayne when you hear sirens & the word \"nigga\" 100,000 times in a row.The typical Swagfag wardrobe consists of snap backs, skinny jeans - that they sag to their knees, shoes that match their outfit, & tee-shirts that say the word \"swag\" over and over. Because they have to let the whole world know that they have swag by wearing the god damn word on their clothes. They also say \"swagggg\", \"yolo\", & \"ratchet\" every 5 seconds, & when they type they use q's for g's, i's for y's, & a few more. (example- cant touch miii swaqqqqqqqqqq)We should use Swagfags to test new products instead of innocent animals. These are creatures that need to be forbidden & removed from this earth.
	effin, fucking	4461402	A more publicly usable alternative for the word Fucking.Generally used as an Adjective, like to emphasize something.The word Fuck is refferred to as the F-Word generally, so \"Fucking\" would be F-Word with an \"ing\",so that would be F-ing, and this is pronounced as \"Ef-ing\" and this evolved into \"Effing\" or \"Efing\" being an alternative for Fucking.The \"g\" in \"Effing\" isn't required to get the desired pronounciation, so it is omitted, giving our result of \"Effin\" or \"F-in\"
	effin, fucking	2051355	a way to say \"fucking\" so you won't get in trouble.
	effin, fucking	2873359	How to say the word \"fucking\" in front of young children, so they don't echo your potty mouth.
	effin, fucking	1752271	A substitute for the word \"fucking\". Used by pathetic hipsters, scene kids, live journal and myspace users.
	barbermonger, fop	4687037	A barbermonger is a synonym for the word \"fop.\" I had to look up fop as well. Fop is defined as a man who is excessively vain and concerned about his dress, appearance, and manners.
	be-rad, brad	1135562	a way of saying Brad (often used by Fromos)
	gunghail, what	5287613	An Asians way of saying what the fuck. Used as What the Gunghail!!
	examinated, examined	6608814	Awesome way of saying \"examined\". Can be used to replace examined.
	iyeet, alright	8335538	It's a more excited or enthusiastic way of saying \"Alright\" or \"'Ight\". It is actually just I YEET without the space, and since yeet means to get pumped up or excited about something, you're really just saying you're yeeting.
	wastbag, wastebag	1254551	One who is so inebriated that he cannot spell or say the word \"wastebag\".
	bamjam, blowjob	4194697	bam·jam (bæm'jæm')n. Vulgar Slang An exciting, fun way of saying 'blowjob.'
	fbgm, bros	3350781	Fuck Bitches, Get Money. A way of life. Another way of saying Bros Before Hoes. The word money is simply a metaphor for wealth: Fuck Bitches, Get Metaphor.
	gub, uber	1882712	Gub means something really amazingly good almost like the word uber but unlike the word uber it is not gay as fuck not only nerds say it. fucking uuber dduber nerds go suck a fat dick
	yeans, jeans	4154289	black peoples way of saying jeans (formally known as \"jeans\", but sounds better using yeans) usually the ghetto ones speak like this you can even hold the note so it sounds like yeannnnnsssss and dont forget to put exta negro-like emphasis on the -eans!
	flooq, boned	2594294	Another way to say \"boned\".
	safe, thank	3079232	The word is used in a variety of contexts mainly when it is referring to someone you think of as a friend, as a greeting and as a way of saying thank you. The word is derived from the idea of literally being 'safe' when you are with a person, the idea that you will come to no harm.
	normalicy, normalcy	2699657	What Vicky believes to be the correct pronunciation for the word \"normalcy\". Same definition as normalcy with an emphasis on the second syllable norMALicy.
	frying, something	8185389	Something cool. You use this word when something was good, nice , etc. You can use it for when you had a good time. ; Another way of saying something was turnt.
	notpr0n, killing	1143294	1. The most time-wasting piece of shit website ever created. It's some game where you have to go through all these levels by just typing in passwords that don't seem to have anything with the level at all, and the only way you can beat it is by cheating. It tries to be all hidden message, I'm so hard to figure out and I'm so smart, but really, it's just terrible. Apparently you're a genius if you can complete it, or are you just a huge tool? (See tool) 2. My way of saying killing someone
	great, not	1233367	A very sarcastic way of saying NOT GOOD.
	btard, the	1578783	Shorter version of the word 'bastard', often mixed with retard. It's mainly used as an insult in chatrooms by people who are too lazy to type the full word.
	nelka, nigger	339584	A way of saying nigger when you cant say it in front of a black person
	inbochs, inbox	2779690	1. another way of saying inbox, used on message boards 2. asking someone to inbox you something, used on message boards *as far as I know, and I may be wrong, this was made popular on the okayplayer boards. I could be wrong. That's where I saw it, that's where I laughed at it, and that's where you can kiss my black ughuhuuh if you wanna whine about how it originated somewhere else.
	nyay, yay	3824021	A replacement for the word yay, most oftenly placed at the end of the phrase. usually said in a cutsie-poo voice.
	paginus, water	9777710	(Plural: Pagini) A more cool way of saying water wiggler
	mint, virgin	2615228	Specifically meaning (and sometimes legally) that the item is literally untouched by human hands. The term comes from coins made at COIN MINTS which were dropped from the press directly into boxes for collectors and therefore never touched by human hands. The meaning of the term \"mint\" is about as strict as the definition for the word \"virgin.\" In stretching the modern-day definition, it sometimes is valid to refer to an item which was purchased brand-new and unopened, but has been opened and checked but never used. A further stretch is the use of \"near-mint\" which would still mean something possibly tested and used briefly but which still has no evidence of human handling or use. It does NOT mean \"looks like it's almost new.\" It does NOT mean anything to do with the herbal MINTS, as unfortunately assumed by many newer-generation mis-users of the term \"mint.\" It does NOT mean, in legal or historical use, anything to do with \"looks cool\" or \"good\" or \"nice,\" as defined by other submissions on this website, on many ebay listngs and in common modern-day slang mis-use. That is sheer illiterate bastardization of the term.
	awesome, cool	6325600	When someone is beyond cool. The word awesome was invented by a girl named Cate, because she was way too cool for the word cool. So she decided to make the word awesome
	sim, best	1751480	A way to say \"Best\"
	bluetoof, bluetooth	4544075	Another way to say \"Bluetooth\". Mainly used by idiots trying to be cool.
	grody, gross	8113040	the best way to say gross
	grody, gross	2781138	A preppy way of saying Gross. www.myspace.com/rocksmysoxs
	fox, talk	455557	Another way of sayin talk
	j00, yo	1644270	its a \"l337 sp34k\" way of saying \"you\" it can also be used as a greeting online instead of saying yo
	jack-lated, ejaculated	5011264	The jive way of saying ejaculated. Often used by black men in their mid 50's recalling times of their wild east coast based sexual life before the onset of diabetes and gum disease.
	mastikator, master	881478	It is basicly a longer word for the word Master. Mastikator Mas____ter (er-or) Master-Mastikator
0	chornage, that	1718932	A nice way of saying that's gay/lame.
	harberdashery, bullshit	785568	Just another way of saying bullshit without swearing.
	bricked, crunk	4290747	A less douchey way to say crunk. It could also be used to desribe the state of inebriation (while having fun of course).
	dakots, dakota	1025665	1. Sliced, salted, deep-fried spuds, cut into 8 sides like a stereotypical diamond. Much like potato chips or fries but cut into 8 sides. 2. iArchaic/i A typo of Dakota. In the Runescape clan Dreadlords, the player Gryphonruler made a typo when spelling Dakota. He was spelling Dakota since a member was called Dakota###. The first meaning does not actually exist, but rather is a spoof of Gryphonruler's typo.
	gerda, girl	6942200	a) a new cool way to say girl/girlfriend/women in generalb) in Quebec French a synonym for the French (of France) term meufc) used, with a capital G, as a shorthand for the female name Gertrude.
	brbb, be	1856267	be right back bitch 1.another way to say be right back 2.angry because a person who you talk online dont come back to talk
	person, best	7445064	More affectionate way to say best friend. The one human that doesn't annoy you and will always be your number one. Someone who you will always love.
	naharg, duh	4482506	A way of saying duh but in the act of looking like a retard while but its making the other person realize hes retarded.
