label	pair	defid	definition
	dirf, diss	844785	1.Another, and a cooler, way of saying duh. 2.Another word for diss.
	nimbam, it	6442725	To define someone as mentally reatarded in a less harmful way of saying it.
	tokie, tokyo	9184940	A kawaii way of saying Tokyo
	norbert, badass	2286988	The true meaning of the word Badass. One true badass mofo.
	biza, bitch	437363	another way to say bitch. Used to downgrade someone.
	farolize, include	8193059	Verb, i.e. to farolize. Originally coined in San Francisco's Mission District. It means to visit the local Mexican chain El Farolito after a night of heavy drinking and general rowdiness in order to replenish one's stomach with some of the best burritos/quesadillas/etc that SF has to offer. Other forms of the word include farolization and farolizing.
	chesse, sex	3142207	another way to say sex
	char, cool	2813308	A synonym for the word cool, only cooler
	dynamite, awesome	4801896	a more excited way to say \"awesome\" or \"cool\". Originally, from the movie, \"a Requiem for a Dream\" starring Jared Leto, Marlon Wayans, and Jennifer Connelly, it was reffered to buying and selling drugs, but CAN be used with other subjects.
	courtney, beautiful3	4157317	1. sarcastic but amazing person.2. another word for beautiful3. really good in bed.
	cousin, pronounced	299819	The oddly lacking-a-\"t\" official spelling of the word pronounced \"cuzint\" by members of communities in which nearly *everyone* is \"cuzints\" with nearly everyone else.
	supaloni, sup	4022919	A combination of the words \"sup\" and \"baloni,\" supaloni basically is a way of saying \"sup\" in and even cooler way. It's also sounds like \"what's up homie,\" which makes it that more awesome.
	like, said	5602265	1. A button on facebook. 2. A word for having a crush. 3. Another way to say said. 4. Something some people say in between EVERYTHING.
	trog, fuel	4468341	Another word for fuel, ie diesel, petrol, gas
	carnival, cunt	3248500	A less offensive way of saying cunt. Works when few people know its true meaning.
	phuq, fuck	1451119	1) The right way to spell \"fuck\" 2) Created on a whim that will surely cause a widespread craze and will change the face of the word \"fuck\" forever
	shtfkp, it	2204365	Shut the Fuck up. Just a faster, and shorter way of saying it, simple.
