label	pair	defid	definition
1	mmmm, yes	5907161	1. Describes true feelings of satisfaction, interest and infatuation. 2. Another way of saying \"yes.\" 3. Also, it can mean satisfaction, yes and pleasure all in one.Capitols are not excepted. It must be spelled \"mmmm\" and only \"mmmm.\"
	durd, the	4478397	A durd is another word for the term \" cigarette \" This nationally became announced by Tyler Durden to respect his day and healthy habits. Originated in Wapello County.
	supercained, supercained	5059311	To be supercained is to be temporarily freed of the enslavement of mass consumerism and material wealth. One is rocketed and novacained into a cocoon of nirvanic bliss: a womb-like state of oblivion where care, pain, and external reality cease to exist.The term has become particularly popular amongst the Hollywood elite; often used to describe the euphoric bliss that occurs shortly after they insufflate a copious helping of high grade cocaine. The celebutantes are, for a brief moment in time, released from the cage of superficiality and disillusionment to which they have been eternally chained.The origin of the word 'supercained' is often ascribed to the highly dysfunctional gated community: Malibu Colony. However, the word's real roots stem from the novel 'Super-Cannes'; a novel written in 2000 by English author, J.G. Ballard (a.k.a. Bad Boy Ballard).The novel depicts a real village in Vallaurius, France called Super-Cannes--an Eden-Olympia where the European ultra-elite have gathered in the hills above Cannes, forming a closed society that offers its privileged residents luxury homes, private doctors, private security forces, their own psychiatrists, and other conveniences that only the excessively wealthy can possibly be privy to. Super-Cannes was one of Ballard's final novels before he passed in 2009.
1	nevz, ladz	3728795	Another word for ladz or mate
1	cummed, cum	5633930	The past tense of the word cum which means to excrete a small amount of semen from the tip of the penis before ejaculation
	pudding, lesbian	1416031	Another way of saying lesbian sex
1	bye...sicle, goodbye	2059768	A creative way of saying goodbye. Usually used when you are riding a bicycle. There must be a pause before the 'sicle'
1	huckapuck, douche	2433930	Originating from \"Huckleberry Finn\", who was a douche bag. Thus, huckapuck another word for douche. douche duesh asshole
1	greman, german	2036966	A common misspelling of the word \"German\", especially on Chicago Bears messageboards.
1	glower, fag	3292670	To be like a flamer. Another word for \"fag.\"
	curvy, anymore	4030956	Curvy means that you are fat. You are in denial of your fatness, and you don't wanna admit it. So you go about calling yourself curvy. It is also used to describe someone you wanna call fat, but don't wanna seem like a total bitch about it. It can also mean you have boobs and an ass, but who even uses that term of the word anymore! Seriously you guys...
	tanasia, sexy	2824801	another word for sexy, goddess like body, very sweet n unique, has nice everythin from head to toe, very lovable girl and another word damn i wish she was mine
	ginny, a	1913192	Basically another word for a pussy. You test whether a guy is a ginny by pretending to slap/hit him and if he flinches he is a ginny. Ginny is pronounced Gyney. Props to the MCD family for makin up this word.
	crowther, a	6526159	Another word for a paedophile or person who dates young looking girls. Generally assumed to have a beard and wear a hood
	tech, pimp	268908	another word for pimp tight talk game
1	zilted, exausted	11162209	another word for exausted or brain dead, usually said right after completing a tough exam
1	lollerpoppin, lollerpopps	2609366	It has the exact meaning of the word \"lollerpopps\", but transforms the word into a verb.
	meh, i	8350745	Its is a word to either describe someone can be positive negative ot neutral.If you cant be bothered writing an opinion or are just fed up you would use this word.It can also be another word for I don't know (IDK) or Can't be assed (CBA)
1	yellur, yellow	12862491	Yellur is the hillbilly (someone from the south) way of saying \"yellow\"
1	airshit, fart	2236872	just another word for fart. created on feb. 4, 2007. be jealous.
1	muship, worship	6156813	Worship via music (MUsic + worSHIP).This origin of this word may be explained as follows...Worshipping Jesus Christ is vastly more than simply playing/singing songs with His name in them. Worship is a whole-life endeavor of seeking God in everything one does through an honest attempt to obey Him by continually loving Him, loving others, and seeking truth.Oftentimes Christians refer to going to \"worship\" when they actually mean to say that they're going to go sing songs with God's name in them. This use of the word \"worship\" implies that worship is only about music. This is far from the truth; however, worship can involve music. Thus, the word \"muship\" was formed in the hopes of circumventing the limitation \"worship\" to a musical setting.
1	ugurvadi, faggot	4204053	Basically a nickname for Aman which is a traditional way of saying faggot in indian.
1	fisk, fish	1740147	What cool people say in place of the word fish. This started as an inside joke and quickly spread as a large movement amongst the coolest people.
1	rass, joke	4114086	what you say at the end of a false statement. another way of saying 'joke' or 'not'
	muffahhkka, mother	1128558	Cuban way of saying Mother Fucker...Came from goofy old Cuban man
	shwastery, is	5581176	A place in which you get \"shwasted.\" Preferably from beer since part of the word is derived from brewery, a place of making beer. But other liquors are always invited.
1	unihorn, unicorn	968757	variant of the word unicorn... except unicorns dont have one(uni) corn... they have one horn..!
1	bust, chug	729807	another word for chug
1	doucheterstrudel, douchebag	9434252	Noun; Another word for douchebag, or douche canoe.
	neek, idiot	4099208	The Word Neek, Used As If You Dislike SOmebody, Or Dont Like Soemthing ABOUT Them, Another Word For Idiot Sort Of. Started Off In The Littlehampton Community School In West Sussex BN17By A Young Year Seven Mix Raced Male Named Kringo
	infratrochustration, truck	4203553	Definition: 1: The act of throwing someone, or something, under the bus.* Main Entry: In*fra*tro*chu*stra*tion* Pronunciation: Ihn*frah*troh*kuh*stray*shun* Function: noun* Inflected Form(s): verb; infratrochustrate, infratrochustrated* Etymology: from (L.) infra (adv., prep.) \"below, underneath, beneath,\". and from (L.) trochus \"iron hoop,\" or wheel; trochus is also the root of the word \"truck\".* creation date: lunchtime today
	hyena, a	2822443	Another word for a type of stoner kid thats gross and mangy looking scavenges for drugs such as pot, meth, and crack(hints the name hyena since they scavenge)they tend to have greasy hair, scrawny, wear shitty cloths, and smell like rancide flesh
1	julian, pussy	6808065	Another word for pussy.
1	schmurich, nonsense	805075	Another word for nonsense.
	chiga, my	1478592	Residents of Chigwell, a suberb of Hobart In Tasmania. The male chiga can often be identified by tight black 80's jeans matched with a ripped oil stained, metallica/ACDC/pantera T-shirt. Have a tendancy to sport a huge plumbers crack via leaning into the bonnet of an unroadworthy Torana/Commodore or Escort/Falcon or any similar vehicle made before 1990. The female chiga is usually heard first and seen later. They are idientified by a shill whining voice and the lengthening of many simple english words with an expletive added. The most common difference is the change of the word 'my' to 'mi fucken' Identified by a lack of footwear and extremely blond hair sometimes found with young children alone or in the front passenger seat of the male's car Chigas are accustomed to filling their abodes with at least one bong, Victoria Bitter cans, casks of wine called fruity lexia - jovially reffered to as 'fruity legopner' - and a generous collection of ciggarette packets, most commonly longbeach.
1	nun-ery, celibate	5039315	Another word for celibate..Refuse to have sexual contact.
	smached, smashed	6515384	It's a combinition of the word Smashed and Chiseled meaning to smash someone so hard they will feel as though they have been chiseled.
1	supposition, assume	4534721	A noun used meaning a supposing or something supposed.Commonly used by trendy hipsters hoping to up their vocabulary points. Typically used instead of the word assume by people who pretend they don't make judgements.
	smirsten, cheese	6129617	origin: devon ukthe word smirsten originates from the bradninch area. when someone is a \"smirsten\" they are kind, funny, adorable, someone who makes you laugh smile and cry all at the same time. they think about others and love the over-useage of the word cheese.
	crapography, the	3898056	Another word for the \"crappy\" subject, Geography.
	beansoir, is	5657997	A debonair Mexican man. The \"bean\" portion of the word is derived from the derogatory word, \"Beaner\", while the suffix, \"soir\", is added to indicate the dignified propriety of behavior that this person exhibits as the French language is synonymous with grace and civility.
1	sogol, goggles	848896	another word for goggles, , smeshie smash, smish smosh, gogs, googlie, ga ga, goosh, sogs, soggy, sogalum (sogolm), sogster, soggy waffles, etc. you get the picture
	annoyertating, also	2380255	a mixture of annoying and irritating, that you say sometimes in total frustation.. to describe an event so frustrating, that it is annoying and irritating at once,hence the mixture of the word also irrinnoying which is same
1	homo, homosexual	455863	A shortened version of the word homosexual, meaning someone who likes members of the same sex. Often used as a derograty term by dumbasses.
	koreans, the	1148363	Asians associated with rice cars, hello kitty, and cell phones that look like space ships. Most koreans have difficulty fitting in with other cultures and as a result only hang out with other koreans. This results in words like \"kekeke\", the mispelling of the word \"the\" (see teh), and beautiful girls who love penises (see black female standup comedy). Their martial arts Tae Kwon Do is translated as \"Daycare\" and is useless unless you're going to eventually babysit whoever you're fighting, and their language sounds like someone trying to clear a marble out of their throat. Koreans invented kimichi, a meal that smells like aged feces in a toiletbowl full of salt water. Korean males are often cocky with no cock.
	lenigga, nigga	5912211	-pronounced \"le-niihh-gga\" where the \"i\" in \"nigga\" part should be held long and said slowly throughout -Used in place of the word \"nigga.\" A term of endearment to one's fellow bros/niggas -often mistaken for French for \"the nigga\" -also used to identify one who has done such a feat, that the overused term \"my nigga\" cannot suffice.
1	meek, high	4336646	-To get heblazed on that Chrony azz Tweed or to be lifted in any way. -to be high on marijuana -any meaning of the word \"High\"
1	yepperz, yeppers	1626688	A version of the word yeppers. This is usually used in either: 1) Agreeing with someone. 2) Used to break the silence of an ackward situation.
1	sanctimonious, big	1146098	the word sanctimonious is another word for big headed,self riteous, bitch, etc. sanctimonious people think they're it and act like it. they go around thinking they're brilliant, being sanctimonious is not a good thing!!
	darko, darko	6802795	The definition of the word Darko is very complex. Darko is human but still a great spirit. \"Darko\" can mean different things in different situations. But remember, a Darko is still a Darko and it's not something you can play with. It's or he if you rather call it that, is kind of like a God.
1	raisins, defecation	1543655	another word for defecation
1	st0pid, stupid	116273	azn and net whore way of saying 'stupid'
	twang, bullshitaussie	9715689	'twang, short for bull twang, another word for bullshitAussie slang at it's finest
	wifferdick, u-turn	8335514	Verb; an intense sexual act!A word that indicates that something bad will or hashappened. Another way of saying screwed \"that guy justgot wifferdicked\"Another word for u-turn
1	kampuj, confused	12318894	Another way of saying confused
1	rockweiler, rottweiler	564675	A mispronunciation of the word Rottweiler by blacks. Now accepted as the correct pronunciation by african americans.
1	dipstool, dipshit	616510	Dipstool, Another word for dipshit, but less offensive.
	gertaleying, someone	4063562	a nother word for someone who is sweating
1	fuked, fucked	3588409	A g-rated way of saying \"fucked\", but pronounced \"fee-uked\". Synonymous with being screwed, burned, or messed up.
	hommey, the	12517048	The other way of saying the word \"Homer\", mostly in an annoying voice.
1	journie, lesbian	7291530	Some mexican women who immigrates where ever she can she has downs and has an obsession with cats and journie is another word for lesbian
1	glotch, glitch	4303853	Glotch is a cousin of the word Glitch, Glotching is when a game runs completely normal and does not glitch or lag ... this term can also be used in real life
	hexakosioihexekontahexaphobia, 666	1569109	Fear of the word 666
	rahoofa, a	12020969	Another word for a big booty
1	chank, chink	4112680	Chank. Slang form of the word Chink.Typically associated with Asian Goons (see Goon) from the Third coast aka \" The South\" in urban areas such as Saint Petersburg, Tampa, Orlando, Miami FL. As well as other regions including Houston, Dallas, El Paso TX. Also Atlanta GA. Asians in those regions have adopted the Southern Culture which consists of a \"gutter\" lifestyle due to their Goon-like environment. Most of which speak with a southern accent from which they have influenced by local Goons including hatians, white boys, and hood niggas.
1	prieee, beautiful	663961	another word for beautiful
1	slutvision, television	2339125	another word for television. it means there are sluts on tv.
	omn, u	5135284	abbreviation for Oh My Noodles, another way of saying u r surprised.
1	ybuted, united	2093120	An uncommon mispelling of the word \"United\". Reminds some people of toast.
	maholla, thank	1719386	It's another way of saying Thank You & Holla back @ me @ the same time.
	interbox, cable	3671262	Another, more fun way of saying cable modem.
1	fishtishish, fictitious	767485	Fistishish is a mispronunciation of the word fictitious. It means fake, made up.
1	riddim, rythm	1792435	Used as a replacement of the word rythm to comment on a choon
1	channin', stuntin	2750650	Another word for \"stuntin.\" This word was formed in recognition of famous actor, Jackie Chan's stunts and awesome moves in all of his action movies--specifically a 1990's classic, \"Rumble in the Bronx.\"
1	caf, cafeteria	1104427	The term used as a spoken abreviation of the word cafeteria, and is used mostly by college students across the country.
1	m'kay!, okay	1688043	m'kay! is used as another word for okay. m'kay! is mostly used by Mr. Garrison off of the South Park show.
	m'kay!, okay	1543870	another word for okay
	wybm, will	2929630	the shortened way of saying Will You Be Mine?
	littaz, litty	12785149	It's the Canadian way of saying Litty or lit.. It's apparently necessary for them to add a Z to the end of every word.
	boom, dis	3021222	a conversation filler damo uses in place of the 90's msn lingo, to avoid feeling left out, for example in place of the word 'dis'
	nacd, nicotined	8970147	another word for nicotined
1	heh, what	1294655	Another Word For What.
	teng, such	2905282	1. lame 2. disorder linked with lack of punani 3. uncontrollable urge to punch yourself in the gonads because you come to the realization you're so fucking worthless you dont deserve to procreate 4. don't take control of the situation and just start yelling loudly to be heard 5. there are many different forms of the word such as: Teng (noun) Tengish (adjective) Tenged (adjective) 6. you suck that badly that there's no other words to describe the magnitude of suckiness
	tamer, comes	4736077	A player who gets laid a lot due to his enormous Charisma....Strong, Convincing, and charming men are called Tamer in generalsome Tamer's may imply working as a pimp, popular in east Asian countries only.The origin of the word comes from Tame- Er , implying the taming of the ladiessss
1	moastest, most	5738628	A silly, ridiculous rendition of the word \"Most\", used to beat a friend in a competition to see who \"____\" the most (\"___\" being the subject being argued.)
1	gees, chicks	1993471	gees is another word for chicks
1	phk, f**k	3324659	Is an abbreviation of the word f**k. Usually used in online videogames that has the language filter on. Most filters detects \"phk\", while others dont.
1	betched, bitched	5449772	The bastardization of the word \"Bitched.\"
