label	pair	defid	definition
	neefing, fucking	5265591	1 Another way to say 'fucking'. Usually used to refer to doing a devious act.2 the act of spamming the L trigger in Rainbow six Vegas 2, also known as taking cover. This tactic is used by faggots.
	munt, cunt	979595	A cool way to say cunt
	munt, cunt	10610982	The male anus hole used as a vaginal equivalent. The most offensive thing you can call a man's butt hole. The equivalent of the male version of of the word cunt.
1	danks, thanks	8157921	The dank way of saying thanks
	woob, vagina	5940346	other word for vagina
0	tradegy, tradegy	6844328	A stradegy for dealing with tragedy. Effective on a minute to minute or day to day basis and as a permanent solution for eradicating both the existence of, as well as the word tragedy itself.CAUTION: Due to the frequent use of the word Tradegy, it has been reported that people have lost the ability to speak the word Tragedy.www.tradegy.ca
	schloinging, fucking	12592368	Another word for fucking or loud sex that everyone in your dorm can hear after quiet hours
	spazmo-retardo, spazmo	1656876	1, An expansion of the word \"Spazmo\" and can be used in the same context, however the extended nature of the word boosts its effect. 2, Spazmo-Retardo has also been linked to sufferers of the learning disability Dyslexia. 3, Spazmo-Retardo can also be interchanged with the name for the Dyslexia Diagnostic Test.
	googz, google	2703834	The real cool way to say google. Like slang for google, noun. Basically the only cool way to say google. Must be spelled ending with a -z to be legit.
	mizzou, occurred	4302716	An officially recognized nickname for Missouri's flagship state university, the University of Missouri (MU), located in Columbia, Missouri. The University of Missouri was formerly designated as the University of Missouri-Columbia, under the University of Missouri System,which includes UMSL and UMKC, but \"Columbia\" was dropped after a decision made in late 2007.\"Mizzou\" is ubiquitously used to refer to the university's athletic teams and the name can also be used to refer generally to the entire city of Columbia.The origin of the nickname is unknown, but the first recorded usage of the word occurred in an alumni publication in 1906. As the university was formerly known as Missouri State University, it is possible that \"Mizzou\" came from a pronunciation of \"MSU.\"
	ruhtard, retard	5022304	Another way to say retard. Also from the movie 'The Hangover'
1	swag, screwed	4244833	another word for screwed, intercourse, had sex with. can be used in the past tense also, as \"swagged\"
	sch00l, school	9165560	A 1337 way of saying \"school\"
	cm, commercial	5758464	Japanese way of saying commercial.
	trune, agreeing	1752167	Is another word for agreeing or a positive feedback.
	tots, testicles	6226273	Another word for testicles, gonads or balls.
