label	pair	defid	definition
	toon, character	5529111	A toon is a synonym for a character in a video game that is a role-playing game, usually used only in the context of Massively Multiplayer Online Role-playing Games (MMORPG), such as World of Warcraft.Character, avatar, or toon are synonyms in this context. (Avatar is a misnomer, however.)In role-playing games, a great deal of effort is spent in creating a unique persona or character before play begins. During character generation, the player makes choices that will affect the gameplay, such as appearance, name, gender, race, and class. Once created, these characteristics are immutable, as they define the play experience. The selection of class determines the strategies the character will use to succeed.In short, Role-playing games have great replay value because a player can re-experience the game using a new character or toon.ETYMOLOGYToon is presumably a contracted form of cartoon; video game characters are animated, after all. The origin of this term can be attributed to the standard root of all leetspeak (internet jargon): a need for efficiency for lazy typists.Toon is probably used because it is shorter and easier to type than the word character. Anyone familiar with these games can easily surmise the meaning of the term from context. Furthermore, the term avatar is avoided as it can possibly create confusion. In roleplaying games, avatar also refers to the incarnation of a deity.
	emberassed, the	8927962	Originally a typo of the word \"embarrassed\", 'Emberassed' (pronounced ember-assed), is the state of having your ass accidentally OR purposely lit on fire in the presence of the general public, therefore, hence the name, having the situation being called as an \"Emberass\" or \"Emberassing\" one.(Created by GalacticHyaenidae + Teddie on Facebook)
	slank, slink	2035149	V. To deal or sell, most commonly, but not limited to drugs (Most likely a derivative of the verb \"slink\")
	fthl, ftl	2629291	a greater emphasis of ftl (for the loss). stands for \"for the HUGE loss.\" used when something is extra unfortunate. coined by me when mike made a typo of ftl.
	ungry, the	2692899	When you are so hungry, and you type so fast that you forget the \"h\". A typo of the word \"Hungry\"
	donderdelding, deldonderen	6914711	Old frisian name for a helicopter from the day these machines were not so reliable. Donderdelding is a compostion of the conjugation of the verb \"deldonderen\" wich means \"to crash down\" and the word \"ding\" wich just means thing. So a donderdelding is a thing that often crashes.
	cooncing, coonce	5245338	1.) When you flirt with a girl, but have absolutely no end-game 2.) When you spike your hair like Edward Cullen 3.) When you wear v-necks and flail your arms 4.) General unrulinessthe present tense of the verb \"coonce\"
	premade, or	2187415	A term created by those with little to no brain power to replace the word \"Organized\" or \"Org\" as premade was found to be easier to type out or say than Org.
1	hoat, hoar	5431334	Another word for hoar as in hoar for whore. Word was created by mistake via a msn conversation when trying to type hoar it came out as hoat.
	snorgle, as	2208108	Effectively a mispronunciation of the word 'snuggle' - usually used in order to indicate the object of the verb as something excessively cute.
	flamhead, flamingohead	1028879	i word that i made up online because i was to lazy to type out flamingohead. it is a serious insult, and if some calls you a flamhead, it is really mean.
	drammer, drummer	3288777	A person who causes, takes part in, and lives for creating drama. Like drama queen but can be of any gender or orientation. Originally a typo of \"drummer.\"
	shitloaf, the	5537300	1. An immense amount; usually describes a large amount of something unfavorable.2. A typo of the more common slang word \"shitload\". While they mean the same thing, \"shitloaf\" is a lighter way of saying it and it gives a slightly comical edge to the statement.
	wany, the	11639159	A word people tend to type whilst(have to use big words) trying to type the word want
	sicknasti, cool	1729028	Another and better word to say how cool, hawt, and awesome something is and will always be better than the word 'cool'
	loce, love	1508003	Meaning you love someone but you love them more than the word love. You say this to people who are always there for you and always make your happy
	bid, awesome	3644831	An amazingly chill person or item, so cool for anyone to handle. It is x10 greater than the word awesome, and has a much greater feeling when said.
	sealed, to	5606913	Past tense of the verb to seal meaning writing the word seal on something.
	su[, the	115938	Yet another internet typo slang word. This one is for the word \"sup\", a shorter version of the popular greeting of \"What's up?\"
	g36, the	1590676	The G36 is a german assault rifle made by Heckler and Koch AKA H&K. The Assault rifle is capable of firing NATO rounds in semi auto, burst, or fully auto modes. As of a few years ago it has replaced the MP5, G3, and G33 as German Standard issue. Most G36 Models also feature a 1.5x ocular sight (scope) built into the carry handle. The G36 Comes in several variants: -G36: Standard version -G36C (Compact): Small SMG version capable of heavy external modification -G36K (Karbine): Shorter version of the G36 -G36E (Elongated): Longest Version of G36 -MG36: Light Support Weapon featuring a bipod but based off of the G36 or G36E model. The G36 also has several magazine lengths: 100 round \"Beta C Magazine\" 30 round Stick magazine (available in black or clear versions) 10 round sniper magazine Ive fired the G36 both real and airsoft and both are extremely effective and responsive to the pull of the trigger.
	hmmjk, such	6609187	Internet slang that tries to covey sarcasm, as in the phrase \"Let me think... NO!\"It's a shorter version of such sarcasm.
1	zomg, omgz	2044460	ZOMG is used either as: 1. Making fun of people who say OMG and LOL. 2. Over-excitement ZOMG originated as a typo of OMGZ (Oh my Godz) being said too fast and having the Z be put first.
1	stupidus, nigger	1937523	Another word for \"nigger\" that is used mainly in the south. Most black people find it even more offensive than the word \"nigger\" itself.
1	wnat, want	11466354	A typo for \"want\" but you can use it on purpose
	kech, nkechi	7543870	shorter version of nkechi West African name meaning God's Own or Belonging of God. Nkechis are usually highly intelligent, motivated, inspirational and funny people. soft interior with a tough exterior. Rare but very precious gems.
1	nbeed, need	8289796	a typo of \"need\"
1	monchi, monchichi	601173	A shorter version of Monchichi.
	spb, calling	1858322	a shorter version of calling the skate gang \"Silly Pink Bunnies\"
	ness, the	3044734	A shorter version of the words: awesomeness, amazingness, and coolness.
1	chawche, chooch	4075148	A typo for chooch
1	wysiayg, wysiwyg	661041	a typo of wysiwyg
	slider, somerset	5988215	In Britain, The Bristolian way of pronouncing Somerset's most famous beverage - cider.This due to the fact that despite Bristol is one of the biggest and advanced cities in the UK, everyone there sounds like a farmer.
	overslangatize, what	4676817	n. (oh-ver-slang-a-ties) Some one who abbriviates everyword in a sentence way to much.2) An unnecessary way to type out what you want. 3) Overusuage of abbriviations to 'act' cool.
	shorthand, than	2293858	The form of typing in which illiterates type. Examples of \"shorthand\" include: u, ur, r, y, wat, dat, skool... Illiterates type this way & claim it is \"shorthand,\" because they believe it's easier & takes less time to type out than full, proper sentences.
	hightek, high	1644119	HighTek(n)- 1.The definition of stupid. See definition of stupid here. 2. HighTek, a shorter version of High Tech, or in this case describes and illiterate person leading from the example of the spelling of \"HighTek\" vs HighTech 3. \"HighTek\" can also be used for slang for the word Flamed or High or smoked. Basically any use of drugs results of a HighTek.
	nobin, the	12795446	A shorter version of the words non binary
	thumbling, on	8342860	To accidentally send a \"thumbs up\" in Facebook messenger while trying to type on the small screen of your phone.
	tamping, gutted	1458992	a word for someone whos gutted.. but it's better than the word gutted..
	fgay, gay	973330	Same definition as described above. Originally made by Marshall WeeZaa in early 2004 when trying to type \"Gay\" it was continuously used by him and Ryan. Now it is used all over. Or something.
1	yosi, yoselin	5597276	A shorter version of Yoselin. Cute, sweet nickname. Spanish words for \"I, Yes\".
1	ikt, ikr	5962169	Short for 'I Knoweth Truly'.Also seen as a typo of 'IKR', but given a meaning to retain the user's dignity.
	fantabulous, fabulous	1534663	Sort of like \"fabulous\" but much more fabulous than the word \"fabulous\" can convey. Like supercalifragilisticexpialidocius but shorter and easier to spell.
	howdado, the	2064654	A shorter version of the phrase How do you do
	spectating, stalking	5253393	\"Spectating\" or \"social spectating\" is stalking people on social websites (MySpace, FaceBook, etc). This term is less harsh than the word \"stalking\".
	screenshat, screenshit	9215602	Past tense of the verb 'screenshit', meaning to screenshot an image or comment with the intention to shit-stir
	puhonix, phoenix	949771	Stereotypically duh-weebish way of pronouncing Phoenix, as presented by a commercial that targets duh-weebs.
	hames, james	7835282	Ridiculous way of pronouncing \"james\" in the latin community, specifically colombia
	eypo, the	2808176	A typo of the eyes. What you do when you misread something.
1	pewdie, pewdiepie	8210989	Shorter Version of \"PewDiePie\"
	stoke, smoke	5823854	A growing form of the verb smoke (as in smoke a cigarette). It is growing in popularity around America.
1	gaga, haha	1936625	A common typo of haha. People usually think you're a fucking retard when you say it.
	slewter, the	5431000	basically the same as a \"slut\" or a \"whore\"a shorter version of the word is \"slewt\"1. noun - a woman engaged in excessive promiscuous sexual activity.2. noun - semi-derogatory term of endearment towards a woman, can be used in place of \"friend\" or \"bitch\".
1	shti, shit	5778859	Trying to type \"shit\" too fast. Usually happens when someone is bored and just wants to type in \"shit\" on the search bar but does it too hastily and ends up with shti.
1	spoz, spose	1714416	1. when you call someone 'spaz' and you dont mean it so you are sorry, as you'd usually say soz you say spoz! 2. supposeas a shorter version of spose.
1	spoz, spose	1714414	1. when you call someone 'spaz' and you dont mean it so you are sorry, as you'd usually say soz you say spoz! 2. supposeas a shorter version of spose.
1	wring, wrong	3241414	Common mistake people make while trying to type 'wrong'
	wooger, the	5315001	\"Wooger\" is a common typographical error when trying to type the word \"Woofer\". A woofer is an audio device in a loudspeaker cabinet used to produce lower frequency sounds such as bass notes.
	dub, dub	1334876	shorter version of dub dub dub ie. WWW.
	ilthy, ill	5460145	A more fashionable version of the verb ill or filthy. Also meaning, dope, cool, sweet but with exclamation.
1	gniour, gnar	5707453	Better way of pronouncing \"gnar\". Its at least 7 times gnarlier than gnar and 9 times more than pain, sin or doom. We could even say its more GNIOUR.
1	simplet, quickly	4809850	not a word. it's supposed to say simpleton, but this mistake is commonly made by people trying to type quickly.
	pooned, the	1652313	A variation on the word \"pwned\", but DOES NOT HAVE THE SAME MEANING! Also COMMONLY MISTAKEN AS the word \"pwned\". Pooned is derived from the two words \"pwned\" (which is synonymous to \"owned\"; started in the online gaming community) and \"poon\" (which is a modern-day slang term for a woman's vagina). Pooned can have a number of different meanings. The most obvious definition would be derived from combining the meanings of the two source words together - hence meaning, to be beaten or owned by a girl or a woman. The word is also less commonly used to refer to a male who is \"pussy whipped\". A common application would be during Internet gaming, when a player announces herself to be female (upon which about 50% of the other male players in the server will commence to hit on her), and then commences to beat a male opponent. Everyone else in the same game server will then commence to type out \"pooned!\" (rather than \"pwned\") in an effort to ridicule the unfortunate player. Other common applications would include sports. Something interesting to note is the fequencey in which this word is mistaken for the word \"pwned\", especially in spoken language. Such a mistake could lead to very long awkward silences in group conversations (especially when there are women around) because of the word's phonetic similarity to the word \"poon\". Such a situation usually ends with the idiot being slapped by one of the more prominent females of the group, or just generally being laughed at and ridiculed by the whole group. It is also amusing to watch the uneducated (usually prepubescent boys around the age of 13 who are obssesively addicted to Internet gaming) running abound shouting the word \"pooned\" at each other when what they mean to say is \"pwned\". A final note on misusage, the source word \"pwned\" is simply \"pwned\" (pronounced p-owned). Not \"pooned\", not \"pweened\", not \"pwooned\", or anything else some idiot could possibly come up with, just \"pwned\". The history of the word \"pwned\" began when people would try to type out the word \"owned\" really fast, but would hit the \"p\" key instead of the \"o\" key on accident. \"pwned\" took on more popularity than \"owned\" after that. It is not some fancy word that some genius geek-elite out there invented, it simply began with the word \"owned\" and should thus be pronounced like the word \"owned\". Fin.
	urban, urban	11635128	basically a shorter version of urban outfitters
	urban, urban	11468038	when ur too lazy to type out urban dictionary
	esrever, words	1980722	Esrever is a language made up of simply reversing words in the English language that can be modified to fit any language. Esrever is simply the word REVERSE in reverse. It is a much more difficult way of communicating among friends than Pig Latin, or any other made up languages that actually state the word with things added on as a suffix or prefix. Esrever changes the entire word completely in reverse. There are no apostrophes in the origional of this language, you must speak every word by itself, but after awhile, as all other languages, you may adjust it as you wish. Also, pronounciation is an indefinate character. That is decision is left to the individuals speaking, just make sure that you and your friends are all on the same page when it comes to your in particular way of pronouncing words, so not to cause confusion.
1	dudre, dude	747576	a typo of dude, it has become the new word for dude in many (un)popular circles of eastern Melbourne
1	beacuase, because	5527266	A substitute for \"because\" when attempting to intelligently justify something you know cannot be intelligently justified.A typo of \"because\" made by axman13 during a review of Super PSTW Action RPG, made famous by Dmac's \"Dot Dot Dot\" audio and animated by RicePirate on newgrounds.com.Pronounced \"bee-ah-koo-az\"
	guns, the	5541951	The constant annoyance for any Blackberry users if they're trying to type the name \"Gina\". Guns is always the first selection.
1	dakots, dakota	1025665	1. Sliced, salted, deep-fried spuds, cut into 8 sides like a stereotypical diamond. Much like potato chips or fries but cut into 8 sides. 2. iArchaic/i A typo of Dakota. In the Runescape clan Dreadlords, the player Gryphonruler made a typo when spelling Dakota. He was spelling Dakota since a member was called Dakota###. The first meaning does not actually exist, but rather is a spoof of Gryphonruler's typo.
	sryt, the	8242707	A theater company called \"Saddle River Youth Theatre\" where a bunch of crazy theatre kids run around, are very loud, and preform broadway shows. High school veterans of sryt can become interns, preform in their senior plays, and, for the freshmen, preform in the teen cast shows with the middle schoolers. The actors and actresses who are in grades 3-5 are in their own cast and preform a junior version of the play the teen cast is doing. The kindergarteners-second graders have their own cast where they sometimes preform an even shorter version of the junior cast's show, but sometimes preform a shorter version of their own unique show.
	drun, the	4102279	Usually a typo of the word 'Drunk.'
	pwn, the	1400293	1. To completely and utterly own or burn someone. 2. To disestablish someone's arguement with a witty comeback on a forum. 3. To kill in a game; to be better at. Originally a typo of the word own. Pronunciation: Pown
1	sam, samantha	7947786	Often misinterpreted as Sexy Attractive Male or something like that. It actually is a shorter version of Samantha or Samuel. Many girl Sam's get frustrated when looking for the definition of Sam, because they're all related to guys, or acronyms. Sam (girl)- super nice and smart. She'll want to get involved with everything. She's probably nerdy, and that's awesome! She's pretty sexy, although she often doesn't even know it. She loves performing arts (acting, instruments, singing), and she's pretty good at it. She loves hugs, and will hug anyone (but especially her partner ;)) She's also really funny and kind to strangers (unless they piss her off, then all hell breaks loose) Sam (guy)- everyone seems to know this guy, because he's really nice. He gives the best hugs ever, and will give a hug to anyone who asks. He's super sophisticated, and smart, and so easy to be friends & laugh with. Everyone either has or had a crush on him at some point, and he's extremely good at performing arts (instruments, singing, acting)
	zed, the	2586013	1. Slang for a Zombie, usually of the George A. Remereo (famous zombie movie director) type. Used commonly in the Max Brooks two novels: World War Z, and The Zombie Survival Guide. Used by zombie fans as a short cut to typing or saying the word. 2. The \"proper\" English way of pronouncing the letter Z
1	medo, medophile	5521975	1. A nickname for a person who is to old to hang around with people, often staying on at school, they also have low standards and attempt to get with butters girls, likes to be in charge, normally orginating in chavy areas eg. thanet. 2. An advanced primate, sometimes seen riding on a segway. 3. a shorter version of medophile 4. a person who has an obsession with 'Manning Up' and growing 'trusticles'
1	lingles, lingling	4106753	1. a shorter version of lingling... a shohini is known as lingling. 2.usually short asian people.
1	ficl, fuck	2030862	Ficl is a typo of Fuck
1	leeb, leet	1338674	A screw-up. Leeb is a typo of leet, or 1337, spelled as 1338. Generally, it's made by someone who tries to be 1337 but in their declaration of all that is awesome about themselves involves many an uncorrected typo.
1	emmo, emo	2479190	A new way of pronouncing emo. Less offensive then calling someone an 'emo'. A deviant of the subculture. Sad scene kids. Pronounced 'M-O'
	stev, saying	5095675	Stev is a shorter version of saying the already shorten name Stephen. It is often used at school to bully a friend by the name of Stephen.It has been recognised as having likeness to the name of a gay russian.
	lathpo, massive	138660	Typing one word while meaning completely another. A typo of massive proportions.
	k, the	5619434	The most annoying and infuriating way of saying \"okay\" or \"alright\". Usually accompanied by a period (k.) and often the only thing said for one person's part of a conversation. Often used by people in text conversations who are too damn lazy to type out the entire word. It's very indirect and nondescript, you can't tell how someone feels about something if they just say \"k.\"Don't do it. It's annoying.
	k, the	6694387	Its a shorter version of the word \"okay\" that is used to piss the fuck out of a guy or girl when they have disapointed you or upset you.
1	cain, coccain	750965	shorter version of Coccain, a lethal drug
	wheren, both	8189941	Contraction of \"where\" and \"when\", for people too lazy, or possibly too busy, to type out both, and a conjunction.
