label	pair	defid	definition
1	pwn, own	3895211	To beat without much competition. Derived from a typing error when someone was trying to type \"own\"
1	pwn, own	3669324	To completely kick a guy's ass, usually in a game. Originally a common typo of \"own\". It started out in games like Counter-Strike, where the spammers usually suck ass at typing.
1	pwn, own	1438348	Quite obviously a typo for own. If you have a qwerty keyboard then you will notice that the p and the o are next to each other. Our ancestor (1 generation ago) used the word own quite commonly but over time people got the impression that the typo pwn was actually a word. If you think about it the words own and pwn can be used in the same contex. (Pwned) (pwnage)
	pwn, own	917210	To be seperated from own or ownage. It is overkill. Simply known as power own, power ownage. Complete and total domination over another character or mob(monster).
1	pwn, own	3977951	A term that developed as a typo of \"own\", appearing in various games. Later, it referred to the complete and total destruction or \"ownage\" of an opponent. Nowadays, it has no genuine meaning and has been seen as punctuation.
	cooncing, coonce	5245338	1.) When you flirt with a girl, but have absolutely no end-game 2.) When you spike your hair like Edward Cullen 3.) When you wear v-necks and flail your arms 4.) General unrulinessthe present tense of the verb \"coonce\"
1	gtfg, gtg	3801752	\"Got to fucking go\" Originally a typo of gtg (got to go) When you need to go because you just need to go, but in a stronger or funnier way.
1	skeen, skin	3032618	A funny way of pronouncing \"skin\".
1	sentenco, sentencesdefinition	6129636	A typo for sentencesDefinition: 1. A misspelling or improper allocation of a bunch of words 2. A correct sentence sent to the wrong personTypically done when typing or texting.The sentenco generally goes unnoticed until someone points out your error. This makes you feel a bit silly while also showing the other person to be the uptight dickwad, who doesn't let things slide, that he/she is. Sometimes, one doesn't focus on one's grammar, punctuation, check the recipient, or simply has to many chat windows open; when that happens and you are made aware, you know you had a sentenco.
	ming, mind	5574353	A word from Bungie.net's off topic Flood Forum quickly growing in popularity. Originally a typo of Mind, and used in the context of \"Prepare to have your ming blown,\" to much hilarious response.Since then it has been used in place of Mind in \"Mind = Blown\", as some kind of superpowerful being (OBEY THE MING), and many other strange ways (Ming is Truth. Truth is Ming).Might have potential for a real meme, or internet phenomena.
	fugly, ugly	1965670	A work used to describe one who is \"fucking ugly.\" This does not mean that the particular person is have sexual intercourse with a person who is ugly, but rather that the person's appearance is (in their opinion) ugly. When the term fugly is used, it is obviously more extreme than the word ugly, and therefore cannot have conjunctions to euphemize or lesser the extent of the description. For example, one cannot say \"man, that dude is a bit fugly\" because really what is being said is that the dude is \"a bit fucking ugly.\"
	awfuk, the	5469204	A word to describe bad sex, often a typo for the word 'awful'
1	pappers, papparazzi	3100928	Short word for \"papparazzi\", created by Regis Philbin on the episode of TMZ. 5/20/08
	tattyfack, tittyfuck	4937145	Past tense of the verb tittyfuck. Can be used as a verb or a noun.
1	dudre, dude	747576	a typo of dude, it has become the new word for dude in many (un)popular circles of eastern Melbourne
	pwned, pwned	1414385	often thought to be difficult or impossible to pronounce, the correct way of pronouncing pwned is \"owned\" dependent upon the situation would be understood accordingly. 1. to destroy beyond \"owned\". to completely overpower your opponent as typically used in video games,(but is in no way limited to) 2. being on the lesser end of a situation, getting the short end of the stick. 3. being on the misfortunate end of a scenario, often humerous is to be pwned. . origin is unknown but a possible definition is \"power owned\" often spelled with a P instead of an O as an abbreviation to show domination beyond simply owned. 4. power pwned or ppwned, complete and utter decimation or annlihlation. not even worthy of speaking with the victor or replying from his statement of \"power pwned\" or ppwned\"
	spirked, spirk	4883797	past tense of the verb spirk.when you are cummed on in the facial area, or cum on someone in the facial area.
1	creppy, creepy	3041921	often mistaken for a typo of \"creepy\", creppy is actually a level ABOVE creepy.
1	nayce, nice	2623379	adj. 1. An alternative spelling of nice (generally used in gaming due to easier keystrokes than the word nice). 2. Often used sarcastically to mean bad or teh suck.
	yergh, quim	3241783	It's a word which is a strong way to express your annoyance to stupidity & many other circumstances and situations. So much better than the word Quim.
	spunk, spank	4341176	The past tense of the verb \"spank\" which means to to slap a childs butt in order to punish him or her.
	plust, plus	2596983	The past tense form of the verb plus.
	wany, the	11639159	A word people tend to type whilst(have to use big words) trying to type the word want
	niggardly, nigga	5336892	When trying to type \"nigga\" on a cell phone, the cell phone's spell-check will usually change it to niggardly, therefore you end up with a confusing text message.
	rangrape, gangrape	3341595	It was originally a typo of 'gangrape' but then it was given the meaning of being gangraped by orangutans. The phase is used on irc at someone whom the user doesnt like.
	hillary, obama	3165588	Verb 1. To fail to such a degree that you deserve to be ridiculed. 2. The antonym of the verb \"Obama\" which means to succeed/win or to completely obliterate.
	jort, jean	2925635	Jorts are a short word for Jean Shorts
	squidge, squidge	12813835	Verb 1- The act of squeezing through a tight gap or otherwise impenetrable space Verb 2- The act of forcibly inserting oneself into a conversation unrelated to oneself Noun 3 - A person of slight proportion who utilises both forms of the verb squidge in their day to day existence
1	pwnny, pwn	2716554	Variant of the verb pwn, which means total domination of an opponent. This is used for someone who is pwned on a regular basis.
	subwayed, to	5557454	(verb) The past tense of the verb to subway. It refers to an action taken in New York City when you take the MTA Subway. It is most commonly used if the person took the subway as an alternative to walking.
1	fuxed, fixed	90914	A verb meaning \"To make unstable or crash-prone\". Often used in place of the verb \"fixed\".
1	dreaking, dreaming	1923964	A typo of \"dreaming\"; usually used when one is so close to the verge of sleep that one misses the typo.
	frick, a	1396555	The short word for a frigging prick i.e. someone who is more than just a prick but less than a fucking prick.
	bakayaro, suru	2182199	\"Yaroo\" on the end of bakayaro makes the \"baka\" part a bit more vulgar. It is like calling someone a moron, idiot, ***hole, if you get the drift. If I am not mistaken, the \"yaroo\" is from the verb yaru which is a very familiar form of the verb suru (which means \"to do\" in Japanese). The familiar form, and the conugational tense implies that the person referenced is willfully being a jackass and making a spectacle of himself. The vulgarity is highlighted by verbally calling attention to the person for his actions, and potentially bringing him a loss of face due to your implication. It is a common way to put someone down or 'dis' them for their actions. You might also like to know that the \"ba\" comes from \"horse\" in the Chinese characters, and \"ka\" comes from \"deer\", although the common written form today is to use the simplified hiragana writing system, rather than the Kanji form. However, because of the meaning of the two characters, the statement also indicates that the person is like the misbegotten offspring of a domestic and a wild animal, which makes him utterly useless and ignorant.
1	seh, settle	2955425	a short word for settle as in settle down, or settle grettle
1	shite, shit	1967255	1. A more eloquent or refined way of saying \"shit\". 2. Sometimes a stronger or more emphasized way of saying \"shit\": \"really shit\". To understand the slightly paradoxical difference note that the word \"shite\" is usually said in a grimmer and lower tone than the word \"shit\", which is sharper to say. You can really tear into the word \"shite\" when you're using it as an insult as in the second example, the word \"shit\" ends more suddenly. However generally \"shite\" is not as offensive to say as \"shit\".
	fboy, fuck	8580417	short word for fuck boy
	arpa, of	3627603	Arpa is a Swedish version of the verb of the word arp. In English (both American, British, Australian and Catholic) it would be simply \"to arp\" (see arping). Local variations may differ, and words such as \"tooarp\" or even something as utterly ridiculous as \"twarp\" may or may not enter some regional cognitive consciousness.
	jabitch, bitch	6686472	A famous Filipino word Disapprove, judge as bad, overwhelming hatred, angst over the person, it's a more specific meaning than the word bitch.
	bleeding, bleed	966855	In the act of the verb bleed.
1	hwat, what	3974298	1. The way Scots and southern people say \"what\". Actually, it's the original old English pronunciation (that's why it is spelled with a \"wh\").2. A typo for \"what\".
	schleb, shebulate	5293367	SchlebSchleb (mass noun) may mean any of the following:(1.) the name for an often-useless piece of information which adds no real contextual value to a conversation and/or is untrue. Such pieces of information may actually detract from conversation, or in rare cases, lead to illness and death (see (2)).(2.) a term of originally medical slang, but now also as a degrading insult to describe a compulsive lier: such people find it eventually impossible to tell the truth if they have been afflicted with the condition for their entire life. Has been known to be linked with dementia. At the time of publication, no cure has been diagnosed.(3.) (Archaic verb) to trick and deceive but without malicious intent. The word is an amalgamation and contraction of the verb \"Shebulate,\" a word first seen in F. Scott Fitzgerald's 1925 work \"The Great Gatsby.\"DERIVATIVES: Romanesque Latin: from \"Slebbitus\" meaning \"dastardly, spiteful\" and \"Slebulus\" meaning \"deceitful\" (noun). 16th C. and 20th C. use from Marlowe and Fitzgerald respectively. Also used by Top Gear presenter William Woollard on a 1983 show. Allegedly he found the word so appealing, he went on to name (or at least nickname) his son after it.
1	gaga, haha	1936625	A common typo of haha. People usually think you're a fucking retard when you say it.
1	arund, around	6709944	A typo of \"around\"
1	dakots, dakota	1025665	1. Sliced, salted, deep-fried spuds, cut into 8 sides like a stereotypical diamond. Much like potato chips or fries but cut into 8 sides. 2. iArchaic/i A typo of Dakota. In the Runescape clan Dreadlords, the player Gryphonruler made a typo when spelling Dakota. He was spelling Dakota since a member was called Dakota###. The first meaning does not actually exist, but rather is a spoof of Gryphonruler's typo.
	googla, googlar	1853478	portuguese - 3th person of the verb \"googlar\" which means to to a search in Google. Can also be used as the imperitive form of this verb.
	wisdomatic, wise	3911831	Full of wisdom, much more wisdom than the word wise implies
1	wft, wtf	770227	Well it could be a typo of 'wtf' = what the fuck, but i like to think of it meaning 'well fuck that' :D Made comical by the online flash cartoon 'the end of the world', when a meteor is about to hit earth, and decides not to, and is just like 'well fuck that'.
	chips, a	1540697	It is a short word for a fag if you need to tell some one that you are to to have a fag and there is someone there who doesnt know that you smoke you would say \" i am going to have some chips!\" or if you are going to have more than one yer would say \"im going to have a portion of chips!\"
	wuz, to	2138904	Present tense subjunctive of the verb to be.
1	bathketball, basketball	2935844	the incorect way of pronouncing basketball that so many illiterate collegete basketball players say during interviews.
	loce, love	1508003	Meaning you love someone but you love them more than the word love. You say this to people who are always there for you and always make your happy
	tirkey, turkey	478687	a typo of turkey which was done by mt while playing diablo
	overslangatize, what	4676817	n. (oh-ver-slang-a-ties) Some one who abbriviates everyword in a sentence way to much.2) An unnecessary way to type out what you want. 3) Overusuage of abbriviations to 'act' cool.
	shahinian, defined	5419478	(n.) a bigger noob than the word defined \"Serkis\". Anyone referred to as a Shahinian is reflecting the uttermost disgust and lack of skill existent in the universe. Stephen Hawkings identified Shahinians as a parralell galaxy in which being a huge fatter noob than any other galaxy; this port to another dimension is accessed upon becoming the biggest noob with lacking skills in any activity they divulge their efforts into. Shahinians are located primarily in Toronto, Ontario; colors of Shahianians are Orange/red/with pubic colors of Orange or dark black. (V.) These creatures will suck the time and life out of your day and will always carry ample supplies of granola bars in their cupboards.
	drunk, drink---	88020	the past tense of the verb drink--- not really. only in slang.
	yuo, the	212872	1) A typo of the word \"you\". 2) An Asian name.
	excite, excited	10528540	Excite: The level of excitement ranked below excited . Or: You are either to lazy to type out excited or just wanted to sound stupid.
	ogg, began	398268	Verb - a suicide-attack used against an opposing player. From an Online Multiplayer game called Netrek, Circa 1990+. Roots of the verb began when a player who was playing for the origin team (O), with player designator 'g', used the tactic to sucessfully defend an area of the Netrek universe. (All players had a 1 character representation on the graphical screen. This particular person's Designation happened to be \"Og\" at the time). Enemy ships would take damage not only from your weapons, but also from the subsequent explosion of your ship. Ogging, or \"to ogg\", is now considered to be a standard online gaming tactic; and has been used for over a decade in Netrek.
	rap, to	2867215	A chatspeak form of the verb to rape.
	thoams, thomas	945597	What I get for trying to type Thomas too fast
	miffing, of	1307062	Something that makes you mad. From the word miff. Like \"maddening\" but that's not a word either. Or disappointing. Also a form of the verb of 'miff'.
	hummilingus, to	3754667	(noun) The act of humming while performing cunnilingus, for the specific purpose of enhancing one's partner's pleasure. The \"humming\" could literally be an audible humming sound created with the vocal tract, or alternatively, only a figure of speech, used to describe any number of techniques for causing the mouth, tongue, cheeks, or other parts of the face to rapidly oscillate or vibrate. Origin: Probably a portmanteau of the verb to hum and the noun cunnilingus. Of uncertain date of origin, but frequently used within the last five years on the internet by some of the reclusive writers who post at forums where extramarital affairs are discussed. Also seen at completely different forums, where perplexed schoolteachers ponder the meaning of recently coined words, used by their students. (In this case, UrbanDictionary.com provides a valuable public service to educational professionals!)
1	sk9, skenening	2688884	Short word for skenening.
1	finfer, fingers	5783629	A typo of Fingers z.z
	premade, or	2187415	A term created by those with little to no brain power to replace the word \"Organized\" or \"Org\" as premade was found to be easier to type out or say than Org.
	rls, and	1671393	A shortened version of the verb and noun raw like sashimi. Used to describe the feeling of wanting a certain version of music immediately.
1	homophoipce, homophobe	211019	Not a typo of \"homophobe\" or \"homosexual\" if that's what you're thinking.
0	pickinz, form	6184168	A pickinz is a group of images on the website justpick.it. The plural for pickinz is also pickinz. A portion, or subset, of a pickinz can also be referred to as a pickinz.In addition to noun form, pickinz may also be used as a verb or adjective. Every tense of the verb form of pickinz is simply pickinz. Pickinz have no valid prefix or suffix other than the optional addition an unlimited number of z's to the end of the word pickinz. e.g. Pickinzzz
	betage, bet	8297864	meaning yes or alright. much more advanced than the word \"bet\"
