label	pair	defid	definition
	cunt, c-u-next-tuesday	2320668	A way to say C-U-Next-Tuesday
	biotech, bitch	1583097	1) An interesting misspelling of the word \"bitch,\" usually used in a good way. 2) Bio-Technology 3) Add the word \"Sexy\" in front of it, and you get Connie.
	chowsa, goodbye	2888842	Another word for goodbye, adapted from the Italian hello/bye word \"ciao\".
	fligerbackel, idiot	8552934	it is another word for idiot
	dumbassitry, shenanigans	7514570	pronounced: (DUMB-ASS-uhh-tree). VERB. A synonym for the word shenanigans. The act of committing shenanigans is the same as dumbassitry. Another word for the random stupid things people do for fun.
	mixxin, ballin	3616223	Another word for \"Ballin\" Only said in Charleston, SC (Chuck Town) Mixxin is having \"Swagger\"
	flexiconer, gay	11034655	Flexiconer is a different way to say gay ass nigga.
	dilicioushizlle., delicious	2200599	nother word for delicious. means deliciouser then someone/something else. word cool gangsters use. also used by emo/punks.
	gibij, garbage	2844642	(adj.) A slang term for the word \"garbage,\" usually used as an adjective. Pronounced \"Gibbidge.\"
1	cremple, creampie	8413531	The dyslexic mispronunciation of the word creampie which can either be a popular dessert or a niche sexual act.
	wiz, buddy	8343360	Another word for buddy, friend, or a jackass
	fortox, blessing	2766956	A synonym for the word blessing (see any definition for word, blessing). It can be used as a noun or a verb.
	nickelodeon, nickelodeon	1526484	1. Originally, a smaller silent movie theater, often made out of an old converted storefront, which cost a five cents for admission. The literal definition of the word nickelodeon is \"nickel theater\", from \"nickel\" (a five cent piece), and \"odeon\" (the Greek word for theater). 2. A term applied to any American-made coin operated piano or orchestrion. This usage came about because many nickelodeon theatre owners who could not afford a live pianist or orchestra to accompany the film would buy a coin piano or orchestrion and turn it on and let it play all day, with the assumption that any music (even if it was not coordinated with what was going on on the screen) was better than no music at all! Later, special instruments such as the photoplayer and theatre organ were produced specifically to accompany silent movies, and these could be operated by a single person, either playing manually with the keyboards and controls, or using special \"mood music\" rolls they could coordinate with the action on the screen. 3. A TV channel for kids, with both animated and live-action shows, some of which are exclusive to that network. It has been around since about c.1990, and the quality and programming has been somewhat controversial. 4. A movie made in 1976 starring Ryan O'Neal and Burt Reynolds. It was directed by Peter Bogdanovich and tells the tale of a couple of early silent film actors/makers. Was not terribly successful, and has been alternately maligned and praised. 5. For some reason, dictionaries have listed the word \"nickelodeon\" as a slang term for \"jukebox\", which in itself is a slang term for a coin-operated phonograph. I have never personally heard this usage, as most people who see a jukebox know what it is called. This usage, if indeed it exists, probably comes from the fact that the jukebox largely replaced the coin piano and orchestrion in public places such as bars and restaurants by performing essentially the same function: providing music for money. This changeover happened about 1930 or so.
	bidnite, bitch	1053628	A slightly better way of saying bitch without getting hit.
	mumzy, mother	6003643	another way to say mother or mom
	thtupid, stupid	1852805	person with a lisp trying to say the word stupid
	confruzzled, confused	2353776	another word for confused
	fap, masturbate	7357509	The slang/nicer way of saying masturbate
	pb, pb	3298556	-Abbreviation for the words \"penis bitch\" -Someone who is a penis bitch -used to insult someone as a joke, that's annoying, that you hate, that just reminds you of the word \"PB\", or someone that just pisses you off just by looking at them.
	igidem, idiot	4101345	Another word for idiot, but sounds alot cooler.Another word can be Igidemic \"Thats igidemic of you\"
	turdsplittters, thongs	512025	Another word for thongs, from the thongs tendency to slice a turd in half when some drunk ho shits herself.
	shuvel, shovel	9648230	Another word for shovel and the correct way to spell it.
	badonkadonk, phat	78151	another word for PHAT ass... which means having a large bottom
	remembem, remember	11795556	Another word for remember
	steesh, stache	2814229	A variation of the word \"stache\", used to define a incredibly nice mustache. (pl) - Steeshes
	bif, gash	3162056	A synonym of the word gash.
1	leg, blunt	5124371	Another name for a marijuana cigar.Leg comes from \"L\" which came from blunt, so leg is another word for blunt.
	literously, literal	5148719	Literal. It's the new way to say literal. Literal isn't literally used as literal anymore. We need a new literal. Literally, this is it.Literal + seriously = literously; it's seriously literal.
	moobalicious, sexy	2697432	1. another word for sexy 2. a word used to describe something EXTREMELY attractive or sexy 3. the adjective describing one who has moobs
	asshoe, asshole	5592600	A mispronunciation of the word asshole.
	wonk, like	2693621	A word used usually in response to a variety of things, including bad puns, jokes, ideas, phrases, etc. It's usually given with \"the stare.\" It can sometimes be emphasized by stressing the middle vowel (ie woooonk, where the \"o\" is pronounced the same way as the first \"o\" in \"octopus\"). It can be modified to different forms of the word like: wonky, wonked, wonking, wonkified, or adding adverbs in front like \"very wonky.\"
	da-amn, damn	4859034	A drawn out way of saying damn, often used to describe something insanely awesome or someone really hot.
	snoodtastic, awesome	3328362	another word for awesome
	gegzy, geg	1752760	An extension of the word geg, but used by the person doing the \"gegging\". To ask to look at or try something belonging to someone else. Originates from Liverpool, England.
	shenga, shut	3797231	A way to say shut up.
1	gelling, masturbating	7424468	Another word for masturbating
	prevert, pervert	714704	synonym for the word pervert. Used in \"Dr. Strangelove: or How I Learned to stop worrying and love the bomb\", a movie.
	prevert, pervert	715763	texan speak for the word \"pervert\"
	prevert, pervert	714383	A mis-spelled variation of the word pervert, most often seen in chat rooms. Often this gramatical error is dubbed \"l33t\" speak, in a pathetic attempt to hide their own stupidity. See pron
	guna, fuck	7920743	It is a nicer substitution for the word \"fuck\" which means it can work as any part of speech
1	wtb, wtf	4338911	pronounced: WHAT THE BUCK! or WHAT THE BELL?- the wholesome way of saying WTF (if wtf is too rude for you)- also a common typo when attempting to type wth (what the hell)
	nukka, nigger	322055	Just another way to say Nigger without getting caught or being accused of being racist...
	gudi, revenge	3096064	Gorgeous vixen, a bit of a rebel, badass. Creative and glamourous, all eyes are on her when she walks into a room. Has the ability to turn an old frock into fashion. Animal lover and literature enthusiast. Best friend, who knows the meaning of the word revenge. In one word...AMAZING.
	vag, girls	2158163	Another word for girls. Not normally intended to be insulting. Guy's refer to girls as a vag. Girl's DO NOT refer to each other as a vag.
	vag, girls	2158172	Another word for girls. Not normally intended to be insulting. Guy's refer to girls as a vag. Girl's DO NOT refer to eachother at a vag.
	yayurr, yayuhh	606432	1. For excitement of any kind. 2. another word for yayuhh
	saggoted, owned	5693320	A variation of the word 'owned'. Stems from the word 'saggot' meaning a saggy faggot. Normally only used when a person owns another person and not when they own themselves
	mayn, man	1218602	different way to say \"man\" , orginating the spanish accent of saying man
	mayn, man	3664020	the pot-head way of saying man
	mentalpause, menopause	352367	The gradual decline of one's intellectual capacity that begins at middle age. A variation of the word menopause.
	lesb, lesbian	4167331	an abbreviation for the word \"lesbian\" which is a common reference to women who are sexually attracted to other women
	daghot, faggot	7779220	- another way to say faggot.
	dow, dollar	6026431	A way of saying dollar.
	spaghettiballin, ballin	10351002	another way of saying ballin but ballin on a higher level
	brosefanski, bro	4237206	Being of close brotherhood with another person, kind of like \"bro\" except with the endings -sef -han and -ski added. Stronger version of the word bro
	toosetasa, toosetasa	3398100	A toosetasa is a person, usually female, who likes to spend her days eating. She does a minimal amount of exercise, and her favourite activity is TV-watching. This would, in most cases, make people extremely obese. A toosetasa, on the other hand, is not overweight at all. This makes a lot of other females, called tessbabes, envy her, and therefore try to make her eat even more. This will not result in any weight gain at all. A toosetasa is a lively and lovable person, with many friends, and a big crowd of male fans. Another word for toosetasa, is toosi.
	mebert, mebert	2423455	The only way to explain the meaning of the word Mebert, is in the Mebert language, which consists only of the word Mebert, said in various pitches, volumes, and inflections.
	drug, dragged	3953207	the action of doing something, bringing something somewhere, or forcing something somewhere, can be used in place of the word dragged, means same thing.
	klintominous, fuck	1970999	another word for fuck
	ub3r, über	1060563	the original word, über is the german word for \"above\" and can be used as a substitute in english for \"very\" or \"super\". however, \"ub3r\" is a more 1337 way of saying über.
	suedeheading, suedehead	12370555	The denominalization of the word suedehead. From the Morrissey song of the same name. When an ex-lover won't leave you alone, even when you keep telling them it's over. To the point where you're sick of them and just remember the good sex you two once had.
	gloupie, peach	4993223	Another word for Peach
