label	pair	defid	definition
0	creyola, you	2625875	A person of various undetermined races, often a resident of metropolitan North America. Not a slur per se, more just a way of saying you have no idea and you'd rather not make an ass out of yourself by guessing. (After the brand of crayons.)
	confuzzled, youre	5163257	Another way of saying youre confused.But it sounds cooler :
	curb, something	286350	Another way of saying something is stupid or bad
1	petifile, pedophile	458993	Mispelling of the word PEDOPHILE.
	baltmore, baltimore	4996776	Another way of saying Baltimore, the city with many attractions
	arguement, argument	1966601	The alternate spelling of the word 'argument' in British English, as with 'judgment' and 'judgement'.
	oged, told	1167624	a more gangsta way of saying told
	oged, told	1167549	a more gangsta way of saying told(important words,look up if you dont know them gangsta and told)
	slash, slurpee	5243342	Another way of saying Slurpee or slush... usually used by rich kids in Miami.
1	beird, beard	4889198	The true spelling of the word 'beard.' Saying 'beard' is like saying the past tense of the word 'bear,' as in \"Whoa! Yesterday, there was a BEARd.\"It's true. Sound it out: bee-ird. As in that furry thing hanging from your jaw.
	heka, hecka	7947543	An incorrect spelling of the word hecka. Used only by people more retorted than those who use the word hecka.
	looser, loser	1930455	looser superlativelty loose, as though the most loose a common misspelling of the word loser
	foo-el, fool	2975396	another way of saying fool Often used by stupid people
	afrika, africa	2681667	The Germanic/Dutch spelling of the word Africa. From \"Zuid Afrika\" which was the name for South Africa given by the Dutch settlers who founded, claimed and built the country that was then unjustly stolen from them by the immigrant hordes of low intellect backed up by left wing, bleeding heart, liberal swine. Afrika, is primarily the Nordic European spelling of the English Anglo word.
1	dsw, dirty	864779	A way of saying Dirty, Skanky, whore with out hurting some ones feelings because we all should at least pretend to be nice.
1	cutiest, cutest	8517742	Unfortunately, this word doesn't actually exist. It is but a mere misspelling of the word 'cutest'.
	ogay?, something	1053871	A way of saying something is both acceptable and unacceptable at the same time.
	bekii, becky	2778127	Another way of saying \"Becky\" also used to describe a short haired brunette with glasses and ADD
1	meh, me	32525	A misspelling of the word \"me\", or on purpose. Also, an expletive uttered by drunken men.
	violents, violence	5123711	1. The new spelling of the word Violence
