label	pair	defid	definition
	coolangatta, cool	2414636	Another way of saying cool, mainly for people who have too much time on their hands to stick with the usual way, or just want to be different.
	kerzy, crazy	4698920	Another way of saying crazy. But, kerzy is often a much crazier, awesome-er version of crazy.
	idioth, idiot	308261	Another way of saying idiot. I think it was inented by Group X.
	pizzle, peace	805557	another way of saying PEACE or BYE.
	n006, noob	4325100	A way of saying noob that noobs use to define themselves. See noob, n00b, n008
	wv, someone	3325550	WV- walking vagina. a way of saying someone is a total slut and will sleep with just about anybody, and this is the best way to say it to someones face and they wont know wtf youre talking about. :)
	ficnizzie, keeping	469527	Another way of saying keeping it real. Also a way to answer how you are doing.
	doush, douche	2894338	The Dumbass spelling of the word Douche.
	piontles, pointless	5946413	A brutal misspelling of the word \"pointless.\" Even worse is the fact that it was spelled the same way twice in one (run on) sentence, as posted in a comment on the video game website ign.com.
	piontles, pointless	5957167	A miss-spelling of the word \"pointless\". Popularized by qi19 on IGN, when he spelled it this way twice in a row on a review of the game \"Catherine\". Said by many to become the next spelling meme, and is often used instead of \"pointless\" on IGN.
	shadup, shutup	2130262	Meaning to Shut up... Another way of saying shutup. Sometimes meant as a joke-ingly way of saying shut up but not rude.
	smexual, sexual	7589088	1: Another way of saying sexual but in a humorous manner.2: A video where characters are photoshopped of their bodies using gmod or some image, putting their heads in a black background or another image, then using their soundboard to make them say inappropriate things.
	bobo, boner	4257673	Short hand for boner. Another way of saying boner. Can be used as code word so that girls don't know what the men are talking about.
	fruite, fruit	5296356	1. the misspelling of the word \"fruit\"2. a new term for one badass motherfucker (Pronounced: fru-tay)
	pl0x0l0x, please	1836012	a cool way for saying pl0x which is a way of saying please
	cockflamit, damit	2880439	another way of saying damit or crap
	holla, +1	354091	Another way of saying \"+1\" or \"please increase my postcount.\"
	spamer, spammer	766152	(1) Misspelling of the word spammer (2) Combination of the words spammer and lamer.
	boo, okay	7331097	Another way of saying \"okay\" \"good\"
	gwok, money	856095	Gwak is anotha way of saying money
	floating, what	6440305	Floating refers to what is in the air. Or another way of saying What's up?! (wazzup)
	bizotch, bitch	729854	Another way of saying bitch, which means: 1. A girl whos jelous of other people, who takes other people's things, slutty, mean, and illeterate. Usually the only job they can get at the age of 18 is babysitting. 2. A term that refers to a female dog 3. Sabrina
	shnoodles, good-bye	776309	A concluding remark or gesutre at parting. Another way of saying \"good-bye\"
1	petifile, pedophile	458993	Mispelling of the word PEDOPHILE.
1	shight, shite	367948	A misspelling of the word \"shite\" which is the (profane) slang term for fecal matter as spoken by those in the Brittish Isles.
1	jes, yes	4092443	Jes is a boys or mens name.Sometimes related to the Danish newshost and journalist, Jes Dorph-Petersen.Someone who's usually strongly oppinunated.Not to be confused with a way of saying \"Yes\" or shorting down a name.
	shna, schnaa	1176999	The incorrect spelling of the word schnaa
	frat, fart	2662898	A clever misspelling of the word \"fart\", to enable the user to say it in situations that would otherwise be unacceptable. The bodily function of passing intestinal gas (flatus) via the anus.
	yhuu, you	3340043	another way of saying \"you\"
	ffr, reformat	1719376	Fdisk Format Reload/Reinstall. A geek abbreviation I picked up a while ago at work. It's another way of saying \"reformat\".
	fawb, fall	2228633	Another way of saying Fall Out Boy.
	bookface, facebook	4072664	A way of saying facebook without sounding loserish
	hottybombotty, somebody	3179220	another way of saying somebody is a hottie or a hotty, basically, someone who is a total 10
	xwned, pwned	873998	A mis-spelling of the word 'pwned' which is a mis-spelling of the word 'owned'. Originally said by Noodles on a forum.
	jiraffe, giraffe	5833508	A common misspelling of the word Giraffe. This is mostly because the two spellings sound the same when pronounced with a neutral accent.
	candyland, lets	4270531	Another way of saying lets have Oral Sex. Especially if some else is in the room or something.
