label	pair	defid	definition
	cheque, check	4960625	The British spelling of the word \"check.\" Please keep in mind that anyone from a former British territory may also spell \"check\" this way. That's how they learned to spell it. They like to spell it that way. It's really going to be okay. Just breeeathe in deeply and let go of your xenophobia on the breath out.
	totz, totally	1125442	just another way of saying totally.
	tennesseean, tennessean	1455443	(n) A misspelling of the word Tennessean.
	sheish, sheesh	2500175	The correct spelling of the word \"sheesh\" which no one seems to appreciate.
	wguke, before	4072244	Slang for the insult \"Fuck\".(Wgh-uke)Derived from American English during a mis-spelling of the word \"Before\" (somehow...) by Dr. Dub, better know by his colleagues as Grand Master Arc-san on June 27th 2009. The creation of the word occurred during a conversation with Anarky (Fox) Fox after asking for an explanation regarding Dub's \"Status Message\".
	faery, fairy	1569823	1. An alternative spelling of the word \"fairy.\" A magic creature from the mythology of Arcadia, legedary for their mischief and prank-making. Most are fond of sweets, music, and play. Various common types of fae-folk include (but are not limited to) the sprite, the pixie, the dryad, the nymph, the satyr, the sylph, and the leprechaun. 2. A derogatory term used to insult a homosexual or to challenge a man's masculinity.
	chez, cheese	1479090	Chez was originally a mispelling of the word cheese, that became a popular use over the internet. It still means cheese though. (pronounce it quickly and as if you were saying \"chairs\" with out the \"r\").
	homoerotersizem, homo-eroticism	4244055	The spelling of the word homo-eroticism by Bill and Ben from Pulp Sport
	lort, lord	8190939	Another way of saying Lord. Like how a southern black woman like Madea says it.
	plurals, plural	5000913	The correct spelling of the word Plural is Plurals as it too should represent more than one. I love adding S's to words that grammatically should not.John: Are you feelings better honey?Jane: Yes honey, I'm feelings better. I love you for loving plurals too.
	deeznyick, penis	7473633	Another way of saying penis
	snezzed, sneezed	2539188	Another way of saying sneezed, part of the 'snez' family, see snezzing. Also sounds slightly dirty.
	fullproof, fool-proof	6465994	how uneducated people spell fool-proof. despite any arguments for the validity of the word \"fullproof\" the correct spelling literally means 'even a fool couldn't get this wrong'. clearly the spelling of the word fool-proof is not fool-proof.
	bronie, brony	6941273	A misspelling of the word \"Brony\" which refers to a male (usually adult) viewer of the TV program \"My Little Pony's 2010 reboot known as \"Friendship is Magic.
	hecka, very	2961207	(HECKK-UHH) Hecka is word that was originated in NorCal as a more subtle way of saying \"Hella\". If you don't know what \"Hella/Hecka\" means, it is another way of saying \"very\", \"really\", or \"so\". It is very often used much more often then just for those three words as a replacement. When said jokingly, people will also say \"Heck Of\" instead of \"Hecka\". \"Hecka\" is probably the sole most annoying word to say around people from out of Northern California. If you say \"Hecka\" around people from other states often, they get annoyed really quick and generally, absolutely suck at trying to use the word correctly... but it is fun to watch them fail miserably at using an awesome word. It can also be used at the end of a sentence, even though it my sound a little weird, it is still accepted unlike \"very\", \"really\", and \"so\".
	holey, holy	2406405	1. A common misspelling of the word \"holy\" 2. From, of, or related to a hole 3. Cute way of saying \"hole\"
	idioth, idiot	308261	Another way of saying idiot. I think it was inented by Group X.
	warped, wtf	6255487	Another way of saying WTF
0	heke, heck	1064180	Heke is another way of saying Heck ya! Created by Asian posers tryin to be \"gangsta\" But originally taken by the white folk and turned into there \"gangster\"
	aquired, acquired	2542920	A mis-spelling of the word acquired.
	bj, blow	211435	another way of saying blow job
	ruecker, rooker	2015995	pronounced like \"rookie\", but \"er\" instead of \"ie\" A currently uncommon internet slang term, mostly used on online games 1. For someone to complain non-stop 2. A label for an ignorant person or whiner 3. Someone who cannot admit they are wrong 4. A n00b The term \"ruecker\" is said to be a modified version of \"rookie\" (hence the similar pronounciation). A small online community started calling the newbs rookies, and the n00bs rookers. Eventually a different spelling of the word \"rooker\" took place, and it eventually became known as ruecker.
