label	pair	defid	definition
	p00b, mean	5057272	a name to call an individual, which can be of either positive or negative connotation. a nice p00b is an ignorant one, and a mean p00b is the highest of compliments besides the p00b master (or masta'), who rules over all other p00bs in existence. this person is known to her myspace friends as loreleilobotomy, and is considered the p00b master because she originated the word while harassing runescapers runecrafting on runescape. briannapiranha is known as the co-founder; she has had high involvement with the word, but she has no credit regarding the term's creation. aside from the background information, please note that those of african or similar descent cannot be referred to as \"p00bs\", but must have the necessary zeros replaced with o's, due to their lack of prerequisites; they are therefore simply called poobs. being called a poob can never be a good thing, and there is no such thing as a mean poob, unless you are referring to the negative definition of the word \"mean\". further information on the term 'p00b' cannot be noted, due to its high degree of secrecy between the p00b master and a minuscule amount very close mean p00bs.
	megah0rtz, megahertz	303388	Replacement for the word \"megahertz\".
	haboing, psyche	1706024	Basically, another way to say \"psyche\".
	ratitional, rational	332021	Refers to the word \"rational\" when translated into Bushims.
	niggor, niggor	1749790	Niggor is a term for people who do not know how to spell. Usually it is by people who are considered a \"noob\", spelling the slang word \"nigger\" wrong, to the word niggor.
	noh, no	11034321	A retarded way of saying \"no\".
	yerpin, liar	10311769	Originated in Grand Rapids, mi, yerpin is another word for liar or lying.
	ravi, silly	11881287	Ravi is another word for silly caca.
	ureni, urine	6137663	a much more elegant way of saying urine
	sum10, something	5047557	The ghetto way of saying something
	abayo, goodbye	9739257	Non-common way to say goodbye to your arch enemy before trying to kill each others.
	fish, cocaine	1338055	a term used widely in cocaine dealings. Another word for cocaine on the streets.
	carbunktated, bunk	620667	Superlative form of the word bunk. Made up in conversation around the Pittsburgh area.
	nancaster, nan	7163803	The name bestowed upon the city of Lancaster UK having experienced the 'greatest weekend of your life'. In order for the term to be qualified then the upper levels of the 'bantmosphere' must have been reached and at least one member of the party lost. (The term arises from the use of the word Nan; a noun used to express general ladishness or to insult your own elderly female relatives in order to undermine others I.e. Suck My Nan!)
	wowit, calm	4074364	pernounced woa-it...1.a way to say calm down. or2. show excitement..
	jackpie, jackhole	6694444	1. Discrete way of saying \"jackhole\" in public without any close association to a derivative of asshole or jackass.2. Third tier level of saying jackass or asshole.
	mormons, morons	2452404	The Ye Olde English way of saying \"Morons\".
0	mcfine, one	10704299	McFine is another word for one fine specimen. McFine is Robbie B.
	mb8, masturbation	225341	A 1337 way of saying masturbation
	frazer, cool	4144359	Frazer, Frazer is another word for cool and or unique.
	blaznatch, bitch	558610	An augmentation of the word 'bitch'. To emphatically accuse someone of being a 'bitch'.
	botard, retard	4172380	Another word for retard that older siblings call there younger siblings.Another way to say botard is gotard wich you say when someone is a botard on the road!
	botard, retard	6193900	An word used strictly by homosexuals and/or tools, to take the place of the word \"retard.\" Mainly used as an insult when a gay person has run out of things to say about a straight person, therefore they result to using \"Botard.\"
	cacaroach, cockroach	1331946	The best way to say cockroach. Taken from the movie Scarface best gangster/drug lord movie out there.
	stupundo, stupid	3594961	Another word for stupid.
	chong, vape	12727248	Vape / Vape box Originated from Hurstpierpoint College pupils in eagleDiscreet use of the word vape
