label	pair	defid	definition
	ig, ignorant	2410053	-adjective used to denote an ignorant or foolish act a shorter, less cumbersome version of the word \"ignorant\"
	carpses, carp	5061914	The second tier of the plural of the word 'Carp'.For one carp, the word 'Carp' is adequate, for more than one carp, 'Carp' is also adequate... However for Rosey Wood's sheer Carpyness (not crappyness), only 'Carpses' will suffice!
	fatwah, fatwah	183863	Fat is what a healthy baby is! Wah is the constant sound of it's crying! A FatWah is \"a little fat baby crying.\" A fatwah is a command from a dependent creature for those in hearing range to \"come and take care of me.\" Everyone usually responds to the sound of a dependent baby crying. This is the root cause and response syndrome of the word FATWAH.
0	zub, nub	2661977	Derivation of the word 'nub', which itself is a derivation of the word 'noob'. Someone who is a complete and utter example of what NOT to be. This could be someone who exhibits horrid, distastefully bad skills, or a lack thereof, at something OR someone who has a very dorky loser-like appearance.
	chicktoria, chick	3940631	slang for the city of Victoria, B.C. (canada). a combintation of the word \"Chick\" (slang for a hot girl/lady) and the city of Victoria. This name is used because the city of Victoria apparantly has a girl to guy ratio of 3-1 or 4-1, depending if you got laid recently or not.
	gobbidge, garbage	4268857	A semi-phonetic* spelling based on a non-rhotic, typically African-American pronunciation of the word \"garbage\".* It is semi-phonetic because although it is not actually phonetic, it is based on the conventions of English, in which the idge- is pronounced with a j sound, and the o in gob in the same as in augment.
	cdh, jerk	4118563	someone who is the ultimate jerk of jerks.....the jerk store owner.....the king of jerktown....someone who is the epitimy of the word jerk or any word reffering to a jerk....to put it bluntly he is a jerk.
1	boy, goodbye	4019052	An alternative way of saying 'Goodbye' or 'Bye' The opposite of Hoy.
	friction, fucking	3214944	takes the place of the word fucking.... started by thefriction.com.. and all the friction girls and frictionheads!!
	friction, fucking	3214945	takes the place of the word fucking.... started by thefriction.com.. and all the friction girls and frictionheads!!
	dat, thats	305511	Another word for \"thats\", but in the black version
	ninja, nigga	2465541	N. Used in place of the word nigga or nigger, often used by a white person and/or in the presence of black people.
	ninja, nigga	5114924	1. (n) der. true ninja - referring to the original feudal japanese assassin or spy. Usually dressed in covert clothing (to blend in with the environment).Facts (not romantic beliefs) about Ninjas: ninja are the best assassins. The Best. ninja don't appear in photographs, especially those taken with iPhones and other digital capture devices. The making of the film \"Ninja Assassin\" would have been impossible using real ninjas. ninja would win all the gold medals in Olympic acrobatic and gymnastic events, given their tremendous skill. ninja is both plural and singular ninja are not prone to anger or angry outbursts. Ninja cannot be heard. ninja are calm, collected, and precise. ninja are not to be confused with Chuck Norris (although he may have been a ninja in a past life)2. (adj) colloquial use of the word ninja to describe a thing or action that is sneaky, covert, or requires trmendous acrobatic skill.3. (n) alternative and pc replacement for the word \"nigga\". Denotes friendship or comraderie.syns. chuck norris, nigga, sneaky, assassin ants. samurai, steven segal, warrior, clumsy
	ninja, nigga	5770418	A modification of the word \"nigga\". The term \"ninja\" is used in a context that promotes sociocultural correctness, yet still preserves that raw urban vernacular that we know and love. That being said, everyone can say it! Race is obsolete when it comes to the word ninja, my ninjas
	ninja, nigga	2448569	Another Word for Nigga,.. Also can be substituted for -- Bro, Cousin, Cuz, Dawg,Dude,.. etc.
	ninja, nigga	1910427	A word white frat guys can use to supplement the need for the word nigga without detection.
	ninja, nigga	7769503	A phrase used in place of the word \"nigga\" It's a more fun way to talk to your bros without a white guy getting funny looks from black guys for saying nigga!
	maricracka, marijuana	4733392	Marijuana laced with crack. Combination of the word Marijuana and Crack.
	dep, emo	2436067	short for depressed. another word for emo.
	alcholove, alcohol	5366772	A combonation of the word alcohol and love (obviously). It is the love one feels for another human being when under the influeance of alcohol.
1	fohonk, m*fkr	11685951	A fool. Another way of saying m*fkr
	bub, friend	12934420	{Bub} Bub pretty much means a another word for friend.
	gsb, geekstinkbreath	1478888	Another word for \"geekstinkbreath\", a Green Day site and message board community. www.geekstinkbreath.net It is well known for it's slashers and \"Teenie vs Original\" fights.
	aviel, mexican	2776875	A commonly used synonym for the word \"mexican\", particularly used in the Northeastern part of the United States (i.e. Connecticut).
	pinooch, pussy	2569513	Another word for pussy, vagina or just plain refering to women
1	micreotic, stupid	12621322	A nice way of saying stupid, crazy, or unethical.
	negin, negin	4688486	A Persian female given name. It means a rare diamond or stone, and also refers to the gemstone on a piece of jewelry, such as a ring or necklace. The direct translation of the word Negin is Ruby or other jewels with a luxurious look and high value.
	faceee, facebook	5202620	another word for facebook
	moular, money	5899859	Another word for money, used by people outside of London to make themselves believe they are cockneys.
	lamplestilskin, lampin	2039889	Another way of saying lampin. Chillin, smokin a blunt, or anything like just kickin it. Other forms of the word include lamplesteez.
	lesbian, gay	8974145	Another word for gay woman
	nit, tit	4384511	A combination of the word tit, nipple, clit, and nut. Can be used interchangeably whenever either of the words apply.
	feedeedede, thirty	1626907	1. a replacement for the word thirty arrived at after a decision that thirty was not a long or colorful enough word. 2. an exclamation expressing joy at the sheer delightfulness of a situation, often used sarcastically. 3. not in any way related to feedee.
	kakwitch, sodomy	4704552	A person who is so insecure about himself that he has to degrade and demoralize others to make himself feel good. A man that likes to quarrel with others, thinks he is always right. Kakwitch is also another word for sodomy.
	regit, someone	12511615	1. A Battle Cats youtuber, who supposedly calls himself a spoon. He is good at Battle Cats and at the same time he's not.2. Another way to say someone is a spoon(by urban dictionary definition).
	shmit, shit	915049	Alteration of the word \"Shit\". Can be used instead of Shit, so as not to offend anyone.
	twoot, twit	1994713	another word for twit, idiot, or moron
	chinzan, puberty	2196622	The newly discovered synonym for the word puberty. It is becoming increasingly more popular in the United States due to it's \"catchyness\" in saying the word. It is commonplace in high schools replacing the word puberty.
	shlater, later	8363873	Meaning 'See You Later'. Dublin slang, used when saying goodbye in many areas.Also used just for the word 'later' on its own
	wetwaded, retarded	446674	Silly pronunciation of the word \"retarded\". Although supposedly said in this way by a mentally-retarded person, it can be used for random obvious purposes considering its meaning.
	thanks, fuck	4217823	Thanks is another way of saying Fuck you, to people that are completely self absorbed assholes. People think your polite, when in fact you'll be meaning fuck you.
	blackazoid, negroid	2281443	Other word for negroid or black person.
	bruhski, brother	9294255	Bruhski is another word for Brother.
	money, currency	5551980	Another word for currency. Something that people slave over doing unrewarding tasks to earn. Something that limits what basic needs a person/family can have as well as what activities, possessions a person/family can enjoy. The system is not perfect but it works better than the barter system. It's not the money that's evil. It's the currency system that can corrupt people if they let it. People give up everything to earn it, but end up with nothing. People cut each other's throats and kill each other for it. People become ignorant just because they have more of it. Money is stupid.
	parchar, cojer	4026679	ANOTHER WORD FOR COJER OR FUCKPARCHANDO -FUCCIN
	jcmmb, jesus	606297	A shorter way of saying Jesus Christ and Mary Mother, and Moses. Only people with respect may use it, such as sommi. sommi RULES.
	chavvie, chav	2682073	Old gypsy term for a newborn baby, or young child. Still sees some use in London slang. Thought to be part of the origin of the word chav.
	southerner, saurkraut	2330713	Particularly the inhabitants of the southeast,n.carolina, s.carolina, georgia, alabama, missippi, tennesee, missouri anywhere else it is proper to say ya'll etc.texas is not included texas a.k.a= mexico substitute.The epitamy of everything wrong in the world. Hate for the southeastern part of the united states is an understatement. This is where idiots reign supreme and anyone half a brain can lead these people. Where everyone elses tax-dollars go to people who pay the least. If you are not white,baptist and a racist you will not fit in! A place where a fake cloud of moral superiority blinded by social irresponsibility go hand in hand. A people of few words and then the words that happen to come in the form of a partial, gramatically incorrect sentence make you wanna slap these dumb-mother fuckers in the face. A place where you do not eat ethnic foods, not because they don't have them but they bland everything thing to their palette example: chinese food, fried rice will be called just rice, lo mein will simply be noodles, Italian food everything will have to taste like chef boyordee and don't dare put garlic in it or herbs it is considered an evil witch brew. Polish and german food don't even try a brat/sausage will be a hotdog, if you even say the word saurkraut their heads will cock sideways like that look a retarded dog gives you. Beer will usually be a piss tasting domestic; miluakees beast light/ Pabst or the redneck fav Nattie Ice. Cigarettes will be 100's to the southerner they think they are getting more for their money and usually doral's or liggets or someother amonia tasting off-brand. ideaology how the world works is that they want lower taxes which they get and a social system that pleases them. they usually bitch about their healthcare(the worst) and then complain about taxes. Will defend their decisions to the end like a con on death-row. example: voting in the worst president in the history of the United States and supporting his war of Scare-or. Please if you are from the south stay there in your pit of wallow, we do not want your ideaology anywhere else.
	floogerbind, masturbation	1887466	to perform the act of masturbating. another word for masturbation. to get sexual pleasure by self-stimulation.
	acronamoration, acronym	5625697	(n) The infatuation, or general over-use of acronyms in speech or writing. The word is a portmanteau consisting of the word 'acronym' and 'enamoration' - a false noun form of 'enamor'
	kahones, cojones	3245993	Common misspelling of the word \"cojones\", which is Spanish for testicles/balls.
1	bizzle, beaner	2087675	its another word for beaner (mexican)
	yoozh, usual	6441172	Correct spelling for the abbreviation of the word \"usual\"
	mic, penis	2035593	1. another word for penis.
	speke, blaze	7141971	To \"speke\" is to smoke cannabis of some kind, preferably a joint, but it goes for everything. The word \"speke\" might be interpreted as synonymous to the word \"blaze\" e.g. to blaze.
	marty, martyrdom	3147873	Shortened form of the word martyrdom, used in the Xbox 360 and PC game Call of Duty 4 to express disgust for the use of the \"martyrdom perk\" in which a downed enemy drops a live grenade upon death, often catching the unwitting killer in the blast. Players often whine about this game mechanic as unfair but are usually quickly met with the counter argument that it is indeed part of the game and that if they cannot handle COD4, they should go play World of Warcraft.
	seu, seriously	1431816	Abbreviated or slang form of the word SERIOUSLY.
	raven, fat	1856387	Another word for fat, huge, or overweight. Originally made up when Raven Symone from That's So Raven got huge.
	rifks, rofl	3728734	a stupid way to say rofl , which got created by miss-typing rofl
